file,location,before,after,replacements
/home/twizss/Documents/ssbjjweb/tmb/birthday-parties.html,text<small>,A future class invitation gift for each child,A future semi-private class invitation gift for each child,1
/home/twizss/Documents/ssbjjweb/tmb/birthday-parties.html,text<h4>,2. Class & Date match,2. Semi-Private Class & Date match,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<span>,BJJ Classes in Tannersville NY,BJJ Semi-Private Classes in Tannersville NY,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"Beginner-friendly Brazilian Jiu-Jitsu for kids, teens, and adults in Tannersville. 
              Tour the room, learn the safety basics, and choose the right class lane. Students get a safe look at neutral work, chest-to-chest control, chest-to-back control, and standing engagement when skill level makes it appropriate.","Beginner-friendly Brazilian Jiu-Jitsu for kids, teens, and adults in Tannersville. 
              Tour the room, learn the safety basics, and choose the right semi-private class lane. Students get a safe look at neutral work, chest-to-chest control, chest-to-back control, and standing engagement when skill level makes it appropriate.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<span>,Parents can watch kids class,Parents can watch kids semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"Tannersville is compact, local, and active. The village has about 759 residents in 1.1 square miles,
              with a younger median age than Greene County and a short average commute. That matters for families
              and adults: the best class is the one you can make it to every week.","Tannersville is compact, local, and active. The village has about 759 residents in 1.1 square miles,
              with a younger median age than Greene County and a short average commute. That matters for families
              and adults: the best semi-private class is the one you can make it to every week.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<li>,Youth Class,Youth Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"A patient first step emphasizing guided instruction, small classes, partner cooperation, and individual coaching. Perfect for first-time students and returning martial artists.","A patient first step emphasizing guided instruction, semi-private classes, partner cooperation, and individual coaching. Perfect for first-time students and returning martial artists.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<li>,Small classes create more coaching and personal attention.,Semi-Private Classes create more coaching and personal attention.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<li>,"Your class covers neutral work, chest-to-chest, chest-to-back, and standing engagement when skill level makes it appropriate.","Your semi-private class covers neutral work, chest-to-chest, chest-to-back, and standing engagement when skill level makes it appropriate.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"See the mats, where to put your things, and how class works.","See the mats, where to put your things, and how semi-private class works.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"After class, choose the right class lane only if the room feels right.","After semi-private class, choose the right semi-private class lane only if the room feels right.",2
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"We design classes to anchor your active lifestyle.
                Hunter Mountain has 320 skiable acres, 13 lifts, and 67 trails. Mountain Top Arboretum includes 200 acres of trails and meadows. Colonial Golf Course offers local bike trails and summer events. BJJ is your weekly anchor between them.","We design semi-private classes to anchor your active lifestyle.
                Hunter Mountain has 320 skiable acres, 13 lifts, and 67 trails. Mountain Top Arboretum includes 200 acres of trails and meadows. Colonial Golf Course offers local bike trails and summer events. BJJ is your weekly anchor between them.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<span>,Class Times,Semi-Private Class Times,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<span>,Adult No-Gi morning class,Adult No-Gi morning semi-private class,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<p>,"Visit the studio, meet Sandy, learn the safety basics, and choose the right class lane without pressure. Beginner-friendly Brazilian Jiu-Jitsu in Tannersville for kids, teens, and adults.","Visit the studio, meet Sandy, learn the safety basics, and choose the right semi-private class lane without pressure. Beginner-friendly Brazilian Jiu-Jitsu in Tannersville for kids, teens, and adults.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-classes-tannersville-ny.html,text<a>,Class Schedule,Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<h1>,Questions Before Your First Jiu-Jitsu Class?,Questions Before Your First Jiu-Jitsu Semi-Private Class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<button>,First Class,First Semi-Private Class,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<span>,"A complete class usually gives students a safe look at neutral work, chest-to-chest control, chest-to-back control, and standing engagement when skill level makes it appropriate.","A complete semi-private class usually gives students a safe look at neutral work, chest-to-chest control, chest-to-back control, and standing engagement when skill level makes it appropriate.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<span>,What happens at my first class?,What happens at my first semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<p>,".
              A quick message is often the easiest way to pick the right first class.",".
              A quick message is often the easiest way to pick the right first semi-private class.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<span>,What ages are kids classes?,What ages are kids semi-private classes?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<p>,"Kids classes generally serve elementary-aged students. We base borderline placements on size,
              maturity, attention span, and safety.","Kids semi-private classes generally serve elementary-aged students. We base borderline placements on size,
              maturity, attention span, and safety.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<span>,What ages are teens classes?,What ages are teens semi-private classes?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<p>,"Teens classes generally serve middle school and high school students. Border ages placed by maturity,
              size, and safety.","Teens semi-private classes generally serve middle school and high school students. Border ages placed by maturity,
              size, and safety.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<p>,"High standards, organized classes, respect in everything we do.","High standards, organized semi-private classes, respect in everything we do.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,text<h2>,Your First Class Is a Coached Learning Experience.,Your First Semi-Private Class Is a Coached Learning Experience.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,a[aria-label],Reserve your free introductory BJJ class in Tannersville,Reserve your free introductory BJJ semi-private class in Tannersville,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-faqs.html,a[aria-label],Reserve your free introductory BJJ class in Tannersville,Reserve your free introductory BJJ semi-private class in Tannersville,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<p>,"Ankle Lock is a common BJJ term used in class to describe a key position, movement, or concept.","Ankle Lock is a common BJJ term used in semi-private class to describe a key position, movement, or concept.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-lock/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<a>,View Class Schedule,View Semi-Private Class Schedule,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<blockquote>,A calm and structured environment. My kids look forward to every class.,A calm and structured environment. My kids look forward to every semi-private class.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/ankle-pick/index.html,text<blockquote>,Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,Semi-Private Class at Sensei Sandy BJJ has become such a large part of my family’s routine.,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/arm-drag/index.html,text<h2>,Common class phrases,Common semi-private class phrases,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/arm-drag/index.html,text<h2>,Want to feel this in class?,Want to feel this in semi-private class?,1
/home/twizss/Documents/ssbjjweb/tmb/bjj-glossary/arm-drag/index.html,text<p>,"Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right class lane.","Start with a guided Free Intro. We’ll show you the room, explain the safety rules, and help you choose the right semi-private class lane.",1
